timestamp,participant_ID,experimenter_ID_code,experimenter_ASGS_total_score,laboratory_ID_code,sitePI_ASGS_total_score,session_type,consent_screen_answer,refused_to_answer_sexual_orientation_question,age,sex,final_consent,ESP_Q_item_1,ESP_Q_item_2,ESP_Q_item_3,SS_Q_item_1,SS_Q_item_2,trial_number,guessed_side,target_side,reward_type,sides_match
"a9320acbefc74910b6aa35fbdb6b0733ecc05346ca3220db75f3f8885af4592d Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,2,right,right,neutral,true
"ed78e21d11c58f975d4f08c8d74e2262b843e6d4659142e4d3632acaf06867fb Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,3,left,left,neutral,true
"1eaa05743c97380204bad363fa97448136bfca02d9c404e05999ea8226e297db Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,4,left,right,erotic,false
"0b460bb87d3c75ac3d6c4322317f713de7829ecdd87f515ab24998521978ae4e Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,5,left,left,erotic,true
"8cf6dd8addb661df8342c6f7130d1c53affb932f20e904ce3e7bb5ea7c425be2 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,6,right,right,erotic,true
"ad5b1ebf75dfac738fe8a28662928b372754f5db53c6ce525be50efef19335d0 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,7,left,right,neutral,false
"c166a3a0d43d5082368e4ffa55f0bd6104542fe07321d381911e9dc88c66723c Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,8,right,left,erotic,false
"b1b5faf6f4b215ee3fca3ccac59baad0d5fa7dbfbc35ea5163a5e89668946833 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,9,left,left,erotic,true
"5bd7025b97dd5091996b98b60944b4864d4ed5ab312c225572c43f5bd8b16c40 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,10,right,right,erotic,true
"f2d514d619697f5e63b09b6c9b042920719ba817cde53a4cbf9360aa59b725a5 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,11,left,right,neutral,false
"8cf9fcfdcc34960c29c459e26924767a8b7c6020184a592ecada357f4f6fd2d3 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,12,left,left,erotic,true
"01c4397a57ba402822d098872178b2f293c4c32d7fd7d4ceca4b29f9c78f068e Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,13,right,right,neutral,true
"f4ceb8bf51bff09713e3b86421c2bd0d815eb43a53ad18cf620df075d8f601a2 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,14,right,left,neutral,false
"535f7d991b02839de73574773f77179011f28632a21cafc26f45e719af27f70b Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,15,left,right,neutral,false
"c48c70614ed223337f20b88520b33213d57b1bf1be78fb08ea82a58953a1787d Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,16,left,left,neutral,true
"7392448ff9d4fd0d869bfe470d118eb7651c30a449073cfc4f82577284dacb74 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,17,right,left,neutral,false
"c0fcc6d9911f132e16ab9fdc4888d21fc911f8925b4304197578a4cc1dd3b741 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,18,right,right,erotic,true
"d12e37645b8af4e08bf38b752c716e0324b3b452e7d2901981b298c70102ccc8 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,19,right,left,erotic,false
"5cd0e38197969518bdcbbaec6ac1a7bb567dfc5ab0b0737e6eb4966165ded913 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,20,left,left,erotic,true
"d092faf0d7e0d5052d677a86dedb1ba112022fd5662a8c23cd82d11bfa929d84 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,21,left,right,neutral,false
"6c3a7181d8a9a5fcb6eae492b57c1972ddd5d30628a21f411cf1c5c0cd507d75 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,22,right,left,neutral,false
"5d54d26f5f8fdfa7895ec007b12a3e2386a2eb445acfb42b2dd6b4d8c4dd62d0 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,23,left,right,neutral,false
"c4b205ae160427ac3249b36871e1833e543507b64c043a8167fd7a23cc55d528 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,24,right,left,neutral,false
"1009f7516196891d499fa2af4128ebef6ec11e8d12530904c1f98c08fbda30d3 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,25,right,left,neutral,false
"cdfb881e59b47742c314a1e02307952e05a8c7c5befe1755e37ce590ce828644 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,26,left,left,erotic,true
"2aa360bae527e7451c4091962c6f6d53cb2eca98d04285e1c15ff8141845ec7c Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,27,left,left,erotic,true
"97f024eebb7d191b8b93b816c95ddddf1e0976939cd8d3389dbae3e7f72622bf Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,28,right,right,neutral,true
"cf99d20648bcf89fc1fd8e3dd5dcac7796bfca4da02251ebf18e1f86f0d13a36 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,29,right,right,neutral,true
"5f923bcccdae16c82cdcabc7c2d43b92a6c5769fdd99197f6e66c704ca263055 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,30,left,left,erotic,true
"eac8938246c015a4f5d34bdae7da904bc51ae5ba3ae259e541a718dfdb1cab1c Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,31,left,left,erotic,true
"36d808b4f654aca7086071c285af43cf99e1e5be422f6e4acd53ef703518fe17 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,32,left,right,erotic,false
"f120b70881e45ed61f97e3987215d676efba0201b9a227d5638047d4c755bd4c Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,33,right,right,erotic,true
"13106abe0bd0c29283a29abe8f6d550294f18cfdbd339092f4fe2dad4ff76e57 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,34,right,left,erotic,false
"673481eece3ba32f1b48ecaba3f7b0f07f0b331abc22b76bcaf76bdb6d25fb1d Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,35,left,left,neutral,true
"32e25fb9df0050c647a3a723501b0a701677daae8be6bba6407a4ea393b2d36c Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",8d87b777-54f0-42aa-b425-8e1a33bf347a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Don't know,Only a few times,between true and untrue,true,36,left,right,neutral,false
"00b078813a8abb43a352d979e7d00a31d5271e81b6da76702abc6210ca948190 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",4e44e121-1d9f-4985-9035-f8ab2c4b887a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"996262f1c149f9f8d5d71409210569558d7bf37848876d28e0bfad64a6ea192b Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",507d118f-5726-488d-be85-8aaea8286571,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43dbdf2a48339422090515568890a52bd66cebb2de85940e1e0c85873dafb068 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",4e44e121-1d9f-4985-9035-f8ab2c4b887a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bf5501e456400ffa6f0fdbef1c62b621c6cf3f9f61f063876c4c6da16494779b Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",4e44e121-1d9f-4985-9035-f8ab2c4b887a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48b1cd578f6110180fa272f1724ed928b88e3321da3233f35e177c5911eaad32 Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",507d118f-5726-488d-be85-8aaea8286571,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8fc7a1380a0032bb2344608f439d5ab0c27fe591e46a798b9e33272822a5d86a Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",507d118f-5726-488d-be85-8aaea8286571,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"db008bcc6ca247480ba90ddc87c469501d6d098d80f733587ab10d203e0a8c1b Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",4e44e121-1d9f-4985-9035-f8ab2c4b887a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Regularly now,NA,NA,NA,NA,NA,NA,NA
"047894eade3acab782d068ea3023ad5aff66e7d203fc59a82d4374d88e462eaa Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",4e44e121-1d9f-4985-9035-f8ab2c4b887a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Regularly now,very true,true,NA,NA,NA,NA,NA
"e128ef2fcdb98d98873236620de810b5cfd698873c69da429e381252dd8536bf Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",507d118f-5726-488d-be85-8aaea8286571,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Definitely no,Only a few times,NA,NA,NA,NA,NA,NA,NA
"4d770885b278514d26efd472f04ed2a0e0c0cac7cff963d1549575ba55c17e2e Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",507d118f-5726-488d-be85-8aaea8286571,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does not,Definitely no,Only a few times,very true,untrue,NA,NA,NA,NA,NA
"947be4927ec8f8264fe4c8c848c0f0009caeaef31984dc1c1220438ad61b5dd6 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",4e44e121-1d9f-4985-9035-f8ab2c4b887a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Regularly now,very true,true,1,right,left,neutral,false
"71bf6aade49b060101f579de9aa95c04edd2f619150817c8efd088113870da04 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",4e44e121-1d9f-4985-9035-f8ab2c4b887a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Regularly now,very true,true,2,right,right,erotic,true
"ad9dec4bcad75fb631a840cd4bd115ec93a666d8467cd9ecf005f9d2cd1fb88a Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36",4e44e121-1d9f-4985-9035-f8ab2c4b887a,ba6df30162cb1c94fde8920f28ece98e2ffa4ffbe5292a5d24afb8f00efa0755,10,e30f70dcdccb112cefab47a478ad38f714973ea32fad9faefca484f4074284ef,11,live,yes,no,18-29,Female,yes,Probably does,Probably yes,Regularly now,very true,true,3,left,left,erotic,true
